TransactionTime,From,To,X,Y,Z,Time,Value
1311,NA,0,10,10,0,1311,0.7955511808395386
1312,NA,0,10,10,0,1312,0.8533257842063904
1313,NA,0,10,10,0,1313,0.983187735080719
1314,NA,0,10,10,0,1314,0.9721454381942749
1315,NA,0,10,10,0,1315,0.8985284566879272
1316,NA,0,10,10,0,1316,0.8767622709274292
1317,NA,0,10,10,0,1317,0.9484979510307312
1318,NA,0,10,10,0,1318,0.8983525037765503
1319,NA,0,10,10,0,1319,0.9607354998588562
1320,NA,0,10,10,0,1320,0.9249178171157837
1321,NA,0,10,10,0,1321,0.929083526134491
1322,NA,0,10,10,0,1322,0.8088189959526062
1323,NA,0,10,10,0,1323,0.9181186556816101
1324,NA,0,10,10,0,1324,0.9284326434135437
1325,NA,0,10,10,0,1325,0.9444233179092407
1326,NA,0,10,10,0,1326,0.9941510558128357
1327,NA,0,10,10,0,1327,0.9944732785224915
1328,NA,0,10,10,0,1328,0.9211025238037109
1329,NA,0,10,10,0,1329,0.8839374780654907
1330,NA,0,10,10,0,1330,0.9118804335594177
1331,NA,0,10,10,0,1331,0.9722672700881958
1332,NA,0,10,10,0,1332,0.8984522819519043
1333,NA,0,10,10,0,1333,0.927620530128479
1334,NA,0,10,10,0,1334,0.9286849498748779
1335,NA,0,10,10,0,1335,0.9839634299278259
1336,NA,0,10,10,0,1336,0.9914141297340393
1337,NA,0,10,10,0,1337,0.9521660804748535
1338,NA,0,10,10,0,1338,0.9214218854904175
1339,NA,0,10,10,0,1339,0.9789556264877319
1340,NA,0,10,10,0,1340,0.9291805028915405
1341,NA,0,10,10,0,1341,0.9691398739814758
1342,NA,0,10,10,0,1342,0.8953653573989868
1343,NA,0,10,10,0,1343,0.872682511806488
1344,NA,0,10,10,0,1344,0.9763862490653992
1345,NA,0,10,10,0,1345,0.9518523216247559
1346,NA,0,10,10,0,1346,0.8347674608230591
1347,NA,0,10,10,0,1347,0.961510956287384
1348,NA,0,10,10,0,1348,0.9330347776412964
1349,NA,0,10,10,0,1349,0.9025396704673767
1350,NA,0,10,10,0,1350,0.9885485172271729
1351,NA,0,10,10,0,1351,0.9383438229560852
1352,NA,0,10,10,0,1352,0.940030038356781
1353,NA,0,10,10,0,1353,0.9614739418029785
1354,NA,0,10,10,0,1354,0.9816460013389587
1355,NA,0,10,10,0,1355,0.9823161959648132
1356,NA,0,10,10,0,1356,0.9898989796638489
1357,NA,0,10,10,0,1357,0.9779489040374756
1358,NA,0,10,10,0,1358,0.9415152668952942
1359,NA,0,10,10,0,1359,0.9739542007446289
1360,NA,0,10,10,0,1360,0.9549647569656372
1361,NA,0,10,10,0,1361,0.9728037118911743
1362,NA,0,10,10,0,1362,0.9854479432106018
1363,NA,0,10,10,0,1363,0.9822127819061279
1364,NA,0,10,10,0,1364,0.9892403483390808
1365,NA,0,10,10,0,1365,0.9888861179351807
1366,NA,0,10,10,0,1366,0.9527075290679932
1367,NA,0,10,10,0,1367,0.9555720686912537
1368,NA,0,10,10,0,1368,0.942207396030426
1369,NA,0,10,10,0,1369,0.991791844367981
1370,NA,0,10,10,0,1370,0.9480752944946289
1371,NA,0,10,10,0,1371,0.9115559458732605
1372,NA,0,10,10,0,1372,0.946649432182312
1373,NA,0,10,10,0,1373,0.9135445356369019
1374,NA,0,10,10,0,1374,0.8850940465927124
1375,NA,0,10,10,0,1375,0.9665797352790833
1376,NA,0,10,10,0,1376,0.9904093742370605
1377,NA,0,10,10,0,1377,0.7982719540596008
1378,NA,0,10,10,0,1378,0.9693731069564819
1379,NA,0,10,10,0,1379,0.9723057746887207
1380,NA,0,10,10,0,1380,0.934579074382782
1381,NA,0,10,10,0,1381,0.9823366403579712
1382,NA,0,10,10,0,1382,0.9689652323722839
1383,NA,0,10,10,0,1383,0.9335471987724304
1384,NA,0,10,10,0,1384,0.903803825378418
1385,NA,0,10,10,0,1385,0.8734092712402344
1386,NA,0,10,10,0,1386,0.9756563901901245
1387,NA,0,10,10,0,1387,0.5211523175239563
1388,NA,0,10,10,0,1388,0.9647105932235718
1389,NA,0,10,10,0,1389,0.7783660888671875
1390,NA,0,10,10,0,1390,0.9722753763198853
1391,NA,0,10,10,0,1391,0.8030985593795776
1392,NA,0,10,10,0,1392,0.9777593612670898
1393,NA,0,10,10,0,1393,0.9750154614448547
1394,NA,0,10,10,0,1394,0.9863675236701965
1395,NA,0,10,10,0,1395,0.8783277273178101
1396,NA,0,10,10,0,1396,0.9548681974411011
1397,NA,0,10,10,0,1397,0.9546260237693787
1398,NA,0,10,10,0,1398,0.9813174605369568
1399,NA,0,10,10,0,1399,0.9705096483230591
1400,NA,0,10,10,0,1400,0.9404751658439636
1401,NA,0,10,10,0,1401,3.3960766335295533e+28
1402,NA,0,10,10,0,1402,0.9817113876342773
1403,NA,0,10,10,0,1403,0.9986949563026428
1404,NA,0,10,10,0,1404,0.9331373572349548
1405,NA,0,10,10,0,1405,0.9928290247917175
1406,NA,0,10,10,0,1406,0.9769877195358276
1407,NA,0,10,10,0,1407,0.9698325991630554
1408,NA,0,10,10,0,1408,0.9716874361038208
1409,NA,0,10,10,0,1409,0.9761775732040405
1410,NA,0,10,10,0,1410,0.9390977621078491
1411,NA,0,10,10,0,1411,0.936845600605011
1412,NA,0,10,10,0,1412,0.9677219986915588
1413,NA,0,10,10,0,1413,0.9137971997261047
1414,NA,0,10,10,0,1414,0.9668654799461365
1415,NA,0,10,10,0,1415,0.9445370435714722
1416,NA,0,10,10,0,1416,0.8590123653411865
1417,NA,0,10,10,0,1417,0.9526208639144897
1418,NA,0,10,10,0,1418,0.9913261532783508
1419,NA,0,10,10,0,1419,0.9327191114425659
1420,NA,0,10,10,0,1420,0.9635252356529236
1421,NA,0,10,10,0,1421,0.9952157735824585
1422,NA,0,10,10,0,1422,0.9767959117889404
1423,NA,0,10,10,0,1423,0.9871549606323242
1424,NA,0,10,10,0,1424,0.9734991192817688
1425,NA,0,10,10,0,1425,0.9723190665245056
1426,NA,0,10,10,0,1426,0.8630937337875366
1427,NA,0,10,10,0,1427,0.9091743230819702
1428,NA,0,10,10,0,1428,0.9849632382392883
1429,NA,0,10,10,0,1429,0.8375096321105957
1430,NA,0,10,10,0,1430,0.9033783674240112
1431,NA,0,10,10,0,1431,0.9095308780670166
1432,NA,0,10,10,0,1432,0.9673246145248413
1433,NA,0,10,10,0,1433,0.9024016857147217
1434,NA,0,10,10,0,1434,0.9760239720344543
1435,NA,0,10,10,0,1435,0.9061899185180664
1436,NA,0,10,10,0,1436,0.9706017374992371
1437,NA,0,10,10,0,1437,0.9758061170578003
1438,NA,0,10,10,0,1438,0.9813508987426758
1439,NA,0,10,10,0,1439,0.9060878157615662
1440,NA,0,10,10,0,1440,0.9717261791229248
1441,NA,0,10,10,0,1441,0.9404404163360596
1442,NA,0,10,10,0,1442,0.8479398488998413
1443,NA,0,10,10,0,1443,0.9639477729797363
1444,NA,0,10,10,0,1444,0.8927720189094543
1445,NA,0,10,10,0,1445,0.9366554021835327
1446,NA,0,10,10,0,1446,0.8987594246864319
1447,NA,0,10,10,0,1447,0.9528705477714539
1448,NA,0,10,10,0,1448,0.8393322825431824
1449,NA,0,10,10,0,1449,0.8256993889808655
1450,NA,0,10,10,0,1450,0.9673212766647339
1451,NA,0,10,10,0,1451,0.9779130816459656
1452,NA,0,10,10,0,1452,0.9792055487632751
1453,NA,0,10,10,0,1453,0.9646278023719788
1454,NA,0,10,10,0,1454,0.938972532749176
1455,NA,0,10,10,0,1455,0.9671764969825745
1456,NA,0,10,10,0,1456,0.965154230594635
1457,NA,0,10,10,0,1457,0.9115781188011169
1458,NA,0,10,10,0,1458,0.7906457781791687
1459,NA,0,10,10,0,1459,0.9417265057563782
1460,NA,0,10,10,0,1460,0.9157299399375916
1461,NA,0,10,10,0,1461,0.981360673904419
1462,NA,0,10,10,0,1462,0.9925876259803772
1463,NA,0,10,10,0,1463,0.944756269454956
1464,NA,0,10,10,0,1464,0.8690399527549744
1465,NA,0,10,10,0,1465,0.884676992893219
1466,NA,0,10,10,0,1466,0.9945480227470398
1467,NA,0,10,10,0,1467,0.8871081471443176
1468,NA,0,10,10,0,1468,0.896457850933075
1469,NA,0,10,10,0,1469,0.9745044112205505
1470,NA,0,10,10,0,1470,0.9558867812156677
1471,NA,0,10,10,0,1471,0.8641258478164673
1472,NA,0,10,10,0,1472,0.7762088775634766
1473,NA,0,10,10,0,1473,0.9957942962646484
1474,NA,0,10,10,0,1474,0.883768618106842
1475,NA,0,10,10,0,1475,0.9872003793716431
1476,NA,0,10,10,0,1476,0.9698226451873779
1477,NA,0,10,10,0,1477,0.9420105814933777
1478,NA,0,10,10,0,1478,0.9060657620429993
1479,NA,0,10,10,0,1479,0.9231123328208923
1480,NA,0,10,10,0,1480,0.9694325923919678
1481,NA,0,10,10,0,1481,0.8792858123779297
1482,NA,0,10,10,0,1482,0.9712905287742615
1483,NA,0,10,10,0,1483,0.8461508750915527
1484,NA,0,10,10,0,1484,0.788621187210083
1485,NA,0,10,10,0,1485,0.9548448324203491
1486,NA,0,10,10,0,1486,0.9386792182922363
1487,NA,0,10,10,0,1487,0.9691563248634338
1488,NA,0,10,10,0,1488,0.9894663691520691
1489,NA,0,10,10,0,1489,0.6293786764144897
1490,NA,0,10,10,0,1490,0.9773226976394653
1491,NA,0,10,10,0,1491,0.8929530382156372
1492,NA,0,10,10,0,1492,0.9210296273231506
1493,NA,0,10,10,0,1493,0.9811609387397766
1494,NA,0,10,10,0,1494,0.969791829586029
1495,NA,0,10,10,0,1495,0.9702328443527222
1496,NA,0,10,10,0,1496,0.9560034275054932
1497,NA,0,10,10,0,1497,0.828851580619812
1498,NA,0,10,10,0,1498,0.8852717876434326
1499,NA,0,10,10,0,1499,0.8761438131332397
1500,NA,0,10,10,0,1500,0.9250785708427429
1501,NA,0,10,10,0,1501,0.9813993573188782
1502,NA,0,10,10,0,1502,0.9242289662361145
1503,NA,0,10,10,0,1503,0.9912439584732056
1504,NA,0,10,10,0,1504,0.9426239728927612
1505,NA,0,10,10,0,1505,0.9796380400657654
1506,NA,0,10,10,0,1506,0.9435423016548157
1507,NA,0,10,10,0,1507,0.9697508811950684
1508,NA,0,10,10,0,1508,0.9150277972221375
1509,NA,0,10,10,0,1509,0.9856252074241638
1510,NA,0,10,10,0,1510,0.9447205066680908
1511,NA,0,10,10,0,1511,0.963879406452179
1512,NA,0,10,10,0,1512,0.976925253868103
1513,NA,0,10,10,0,1513,0.8609448075294495
1514,NA,0,10,10,0,1514,0.91634601354599
1515,NA,0,10,10,0,1515,0.9914194345474243
1516,NA,0,10,10,0,1516,0.9387983083724976
1517,NA,0,10,10,0,1517,0.9720572233200073
1518,NA,0,10,10,0,1518,0.9376047253608704
1519,NA,0,10,10,0,1519,0.9884888529777527
1520,NA,0,10,10,0,1520,0.8445302844047546
1521,NA,0,10,10,0,1521,0.9647626280784607
1522,NA,0,10,10,0,1522,0.8151229023933411
1523,NA,0,10,10,0,1523,0.8901346921920776
1524,NA,0,10,10,0,1524,0.9976513981819153
1525,NA,0,10,10,0,1525,0.9263376593589783
1526,NA,0,10,10,0,1526,0.9526014924049377
1527,NA,0,10,10,0,1527,0.7904045581817627
1528,NA,0,10,10,0,1528,0.9030247926712036
1529,NA,0,10,10,0,1529,0.8559218645095825
1530,NA,0,10,10,0,1530,0.9717162847518921
1531,NA,0,10,10,0,1531,0.9675671458244324
1532,NA,0,10,10,0,1532,0.9448550343513489
1533,NA,0,10,10,0,1533,0.9336268901824951
1534,NA,0,10,10,0,1534,0.9934304356575012
1535,NA,0,10,10,0,1535,0.9875791668891907
1536,NA,0,10,10,0,1536,0.9531254768371582
1537,NA,0,10,10,0,1537,0.9768377542495728
1538,NA,0,10,10,0,1538,0.9580484628677368
1539,NA,0,10,10,0,1539,0.8612032532691956
1540,NA,0,10,10,0,1540,0.9167976975440979
1541,NA,0,10,10,0,1541,0.9908677339553833
1542,NA,0,10,10,0,1542,0.9266586303710938
1543,NA,0,10,10,0,1543,0.9395201206207275
1544,NA,0,10,10,0,1544,0.9763706922531128
1545,NA,0,10,10,0,1545,0.978740394115448
1546,NA,0,10,10,0,1546,0.976462185382843
1547,NA,0,10,10,0,1547,0.7222668528556824
1548,NA,0,10,10,0,1548,0.9031506776809692
1549,NA,0,10,10,0,1549,0.9235788583755493
1550,NA,0,10,10,0,1550,0.9341549873352051
1551,NA,0,10,10,0,1551,0.9615014791488647
1552,NA,0,10,10,0,1552,0.9766715168952942
1553,NA,0,10,10,0,1553,0.8531522154808044
1554,NA,0,10,10,0,1554,0.911307156085968
1555,NA,0,10,10,0,1555,0.8988193273544312
1556,NA,0,10,10,0,1556,0.9477337002754211
1557,NA,0,10,10,0,1557,0.9190396666526794
1558,NA,0,10,10,0,1558,0.9820584654808044
1559,NA,0,10,10,0,1559,0.9457092881202698
1560,NA,0,10,10,0,1560,0.8241100311279297
1561,NA,0,10,10,0,1561,0.8771651387214661
1562,NA,0,10,10,0,1562,0.9502916932106018
1563,NA,0,10,10,0,1563,0.7678737640380859
1564,NA,0,10,10,0,1564,0.9618965983390808
1565,NA,0,10,10,0,1565,0.9114365577697754
1566,NA,0,10,10,0,1566,0.9118250608444214
1567,NA,0,10,10,0,1567,0.9652477502822876
1568,NA,0,10,10,0,1568,0.8088136911392212
1569,NA,0,10,10,0,1569,0.9811295866966248
1570,NA,0,10,10,0,1570,0.9668010473251343
1571,NA,0,10,10,0,1571,0.9844954609870911
1572,NA,0,10,10,0,1572,0.9660778045654297
1573,NA,0,10,10,0,1573,0.944158673286438
1574,NA,0,10,10,0,1574,0.9555128812789917
1575,NA,0,10,10,0,1575,0.9349956512451172
1576,NA,0,10,10,0,1576,0.9724845290184021
1577,NA,0,10,10,0,1577,0.9018386006355286
1578,NA,0,10,10,0,1578,0.8740728497505188
1579,NA,0,10,10,0,1579,0.928841769695282
1580,NA,0,10,10,0,1580,0.942962110042572
1581,NA,0,10,10,0,1581,0.9026494026184082
1582,NA,0,10,10,0,1582,0.9506940841674805
1583,NA,0,10,10,0,1583,0.9638855457305908
1584,NA,0,10,10,0,1584,0.9390472769737244
1585,NA,0,10,10,0,1585,0.9292439818382263
1586,NA,0,10,10,0,1586,0.9672478437423706
1587,NA,0,10,10,0,1587,0.9584006667137146
1588,NA,0,10,10,0,1588,0.9849767684936523
1589,NA,0,10,10,0,1589,0.9586735367774963
1590,NA,0,10,10,0,1590,0.9861217141151428
1591,NA,0,10,10,0,1591,0.9630029797554016
1592,NA,0,10,10,0,1592,0.9225961565971375
1593,NA,0,10,10,0,1593,0.8802002668380737
1594,NA,0,10,10,0,1594,0.9411050081253052
1595,NA,0,10,10,0,1595,0.9796000123023987
1596,NA,0,10,10,0,1596,0.9113335013389587
1597,NA,0,10,10,0,1597,0.9622365832328796
1598,NA,0,10,10,0,1598,0.924266517162323
1599,NA,0,10,10,0,1599,0.785101592540741
1600,NA,0,10,10,0,1600,0.9618155360221863
1601,NA,0,10,10,0,1601,0.9917386174201965
1602,NA,0,10,10,0,1602,0.9876062273979187
1603,NA,0,10,10,0,1603,0.9764386415481567
1604,NA,0,10,10,0,1604,0.9603157639503479
1605,NA,0,10,10,0,1605,0.9720820188522339
1606,NA,0,10,10,0,1606,0.8262540698051453
1607,NA,0,10,10,0,1607,0.9993995428085327
1608,NA,0,10,10,0,1608,0.9137296080589294
1609,NA,0,10,10,0,1609,0.916687548160553
1610,NA,0,10,10,0,1610,0.943295419216156
1611,NA,0,10,10,0,1611,0.9292927980422974
1612,NA,0,10,10,0,1612,0.9434983730316162
1613,NA,0,10,10,0,1613,0.9612022638320923
1614,NA,0,10,10,0,1614,0.9075869917869568
1615,NA,0,10,10,0,1615,0.9250408411026001
1616,NA,0,10,10,0,1616,0.9402099847793579
1617,NA,0,10,10,0,1617,0.9557972550392151
1618,NA,0,10,10,0,1618,0.9573224782943726
1619,NA,0,10,10,0,1619,0.9640519022941589
1620,NA,0,10,10,0,1620,0.8913826942443848
1621,NA,0,10,10,0,1621,0.7711943984031677
1622,NA,0,10,10,0,1622,0.9735776782035828
1623,NA,0,10,10,0,1623,0.8927891254425049
1624,NA,0,10,10,0,1624,0.9575261473655701
1625,NA,0,10,10,0,1625,0.8682176470756531
1626,NA,0,10,10,0,1626,0.9556082487106323
1627,NA,0,10,10,0,1627,0.9876925349235535
1628,NA,0,10,10,0,1628,0.9731031060218811
1629,NA,0,10,10,0,1629,0.9439665675163269
1630,NA,0,10,10,0,1630,0.9701176285743713
1631,NA,0,10,10,0,1631,0.9823256134986877
1632,NA,0,10,10,0,1632,0.9904866814613342
1633,NA,0,10,10,0,1633,0.9200773239135742
1634,NA,0,10,10,0,1634,0.9080378413200378
1635,NA,0,10,10,0,1635,0.9183283448219299
1636,NA,0,10,10,0,1636,0.8757871389389038
1637,NA,0,10,10,0,1637,0.9790888428688049
1638,NA,0,10,10,0,1638,0.9763500094413757
1639,NA,0,10,10,0,1639,0.9826146960258484
1640,NA,0,10,10,0,1640,0.9479394555091858
1641,NA,0,10,10,0,1641,0.9665204882621765
1642,NA,0,10,10,0,1642,0.8503856658935547
1643,NA,0,10,10,0,1643,0.9984630346298218
1644,NA,0,10,10,0,1644,0.9939874410629272
1645,NA,0,10,10,0,1645,0.9013433456420898
1646,NA,0,10,10,0,1646,0.9716987013816833
1647,NA,0,10,10,0,1647,0.9878788590431213
1648,NA,0,10,10,0,1648,0.9788949489593506
1649,NA,0,10,10,0,1649,0.9410016536712646
1650,NA,0,10,10,0,1650,0.8749333620071411
1651,NA,0,10,10,0,1651,0.9418033957481384
1652,NA,0,10,10,0,1652,0.9132525324821472
1653,NA,0,10,10,0,1653,0.9850856065750122
1654,NA,0,10,10,0,1654,0.8835310935974121
1655,NA,0,10,10,0,1655,0.9712333083152771
1656,NA,0,10,10,0,1656,0.8085628151893616
1657,NA,0,10,10,0,1657,0.8703251481056213
1658,NA,0,10,10,0,1658,0.9816291332244873
1659,NA,0,10,10,0,1659,0.8513379096984863
1660,NA,0,10,10,0,1660,0.9768309593200684
1661,NA,0,10,10,0,1661,0.966435968875885
1662,NA,0,10,10,0,1662,0.9797394871711731
1663,NA,0,10,10,0,1663,0.9629573822021484
1664,NA,0,10,10,0,1664,0.9940791130065918
1665,NA,0,10,10,0,1665,0.9377375245094299
1666,NA,0,10,10,0,1666,0.8860769271850586
1667,NA,0,10,10,0,1667,0.9925494194030762
1668,NA,0,10,10,0,1668,0.9739245772361755
1669,NA,0,10,10,0,1669,0.9355923533439636
1670,NA,0,10,10,0,1670,0.9846257567405701
1671,NA,0,10,10,0,1671,0.9699403643608093
1672,NA,0,10,10,0,1672,0.9649936556816101
1673,NA,0,10,10,0,1673,1.9949402809143066
1674,NA,0,10,10,0,1674,0.857303261756897
1675,NA,0,10,10,0,1675,0.893049418926239
1676,NA,0,10,10,0,1676,0.9812905192375183
1677,NA,0,10,10,0,1677,0.9901354908943176
1678,NA,0,10,10,0,1678,0.9637857675552368
1679,NA,0,10,10,0,1679,0.9230841994285583
1680,NA,0,10,10,0,1680,0.8782520890235901
1681,NA,0,10,10,0,1681,0.9903547763824463
1682,NA,0,10,10,0,1682,0.7673357725143433
1683,NA,0,10,10,0,1683,0.9706032872200012
1684,NA,0,10,10,0,1684,0.9765685796737671
1685,NA,0,10,10,0,1685,0.9356037378311157
1686,NA,0,10,10,0,1686,0.980836808681488
1687,NA,0,10,10,0,1687,0.9165273308753967
1688,NA,0,10,10,0,1688,0.8398005366325378
1689,NA,0,10,10,0,1689,0.8483819961547852
1690,NA,0,10,10,0,1690,0.9161282181739807
1691,NA,0,10,10,0,1691,0.8866732120513916
1692,NA,0,10,10,0,1692,0.979082465171814
1693,NA,0,10,10,0,1693,0.9354934096336365
1694,NA,0,10,10,0,1694,0.9843031167984009
1695,NA,0,10,10,0,1695,0.9954965114593506
1696,NA,0,10,10,0,1696,0.9682397246360779
1697,NA,0,10,10,0,1697,0.9735962152481079
1698,NA,0,10,10,0,1698,0.9711703062057495
1699,NA,0,10,10,0,1699,0.9675530791282654
1700,NA,0,10,10,0,1700,0.9946228265762329
1701,NA,0,10,10,0,1701,0.844295859336853
1702,NA,0,10,10,0,1702,0.9801793098449707
1703,NA,0,10,10,0,1703,0.9775004982948303
1704,NA,0,10,10,0,1704,0.9533540606498718
1705,NA,0,10,10,0,1705,0.9868783354759216
1706,NA,0,10,10,0,1706,0.9950373768806458
1707,NA,0,10,10,0,1707,0.9193193316459656
1708,NA,0,10,10,0,1708,0.9885978698730469
1709,NA,0,10,10,0,1709,0.9753842353820801
1710,NA,0,10,10,0,1710,0.7051772475242615
1711,NA,0,10,10,0,1711,0.9307812452316284
1712,NA,0,10,10,0,1712,0.990084171295166
1713,NA,0,10,10,0,1713,0.9914628863334656
1714,NA,0,10,10,0,1714,0.961044192314148
1715,NA,0,10,10,0,1715,0.9427453279495239
1716,NA,0,10,10,0,1716,0.9389529228210449
1717,NA,0,10,10,0,1717,0.7516877055168152
1718,NA,0,10,10,0,1718,0.9549275636672974
1719,NA,0,10,10,0,1719,0.9567210078239441
1720,NA,0,10,10,0,1720,0.9748938679695129
1721,NA,0,10,10,0,1721,0.9825295209884644
1722,NA,0,10,10,0,1722,0.9407117366790771
1723,NA,0,10,10,0,1723,0.9807589650154114
1724,NA,0,10,10,0,1724,0.8628159165382385
1725,NA,0,10,10,0,1725,0.9757196307182312
1726,NA,0,10,10,0,1726,0.9729939699172974
1727,NA,0,10,10,0,1727,0.9311654567718506
1728,NA,0,10,10,0,1728,0.9963513612747192
1729,NA,0,10,10,0,1729,0.9808670878410339
1730,NA,0,10,10,0,1730,0.9006661176681519
1731,NA,0,10,10,0,1731,0.9594370722770691
1732,NA,0,10,10,0,1732,0.9603623747825623
1733,NA,0,10,10,0,1733,0.8518691062927246
1734,NA,0,10,10,0,1734,0.9594596028327942
1735,NA,0,10,10,0,1735,0.9977510571479797
1736,NA,0,10,10,0,1736,0.9174279570579529
1737,NA,0,10,10,0,1737,0.9916302561759949
1738,NA,0,10,10,0,1738,0.9380554556846619
1739,NA,0,10,10,0,1739,0.9563503265380859
1740,NA,0,10,10,0,1740,0.9628414511680603
1741,NA,0,10,10,0,1741,0.44999173283576965
1742,NA,0,10,10,0,1742,0.9511695504188538
1743,NA,0,10,10,0,1743,0.9736201763153076
1744,NA,0,10,10,0,1744,0.9893717765808105
1745,NA,0,10,10,0,1745,0.972631573677063
1746,NA,0,10,10,0,1746,0.7130811214447021
1747,NA,0,10,10,0,1747,0.9092386960983276
1748,NA,0,10,10,0,1748,0.9571750164031982
1749,NA,0,10,10,0,1749,0.9830933809280396
1750,NA,0,10,10,0,1750,0.9792095422744751
1751,NA,0,10,10,0,1751,0.9813018441200256
1752,NA,0,10,10,0,1752,0.922697126865387
1753,NA,0,10,10,0,1753,0.973741888999939
1754,NA,0,10,10,0,1754,0.7748810648918152
1755,NA,0,10,10,0,1755,0.8423193693161011
1756,NA,0,10,10,0,1756,0.9495139122009277
1757,NA,0,10,10,0,1757,0.9683176875114441
1758,NA,0,10,10,0,1758,0.795646607875824
1759,NA,0,10,10,0,1759,0.9868097305297852
1760,NA,0,10,10,0,1760,0.9755963683128357
1761,NA,0,10,10,0,1761,0.7949498295783997
1762,NA,0,10,10,0,1762,0.9177393913269043
1763,NA,0,10,10,0,1763,2.0360145568847656
1764,NA,0,10,10,0,1764,0.8428575396537781
1765,NA,0,10,10,0,1765,0.9152097702026367
1766,NA,0,10,10,0,1766,0.9694324135780334
1767,NA,0,10,10,0,1767,0.9644397497177124
1768,NA,0,10,10,0,1768,0.9646048545837402
1769,NA,0,10,10,0,1769,0.9510025382041931
1770,NA,0,10,10,0,1770,0.9416238069534302
1771,NA,0,10,10,0,1771,0.9149989485740662
1772,NA,0,10,10,0,1772,0.9220987558364868
1773,NA,0,10,10,0,1773,0.9947040677070618
1774,NA,0,10,10,0,1774,0.9313543438911438
1775,NA,0,10,10,0,1775,0.8638067841529846
1776,NA,0,10,10,0,1776,0.9914257526397705
1777,NA,0,10,10,0,1777,0.7532529830932617
1778,NA,0,10,10,0,1778,0.8167840838432312
1779,NA,0,10,10,0,1779,0.9733964800834656
1780,NA,0,10,10,0,1780,0.9704307317733765
1781,NA,0,10,10,0,1781,0.9727073907852173
1782,NA,0,10,10,0,1782,0.8971815705299377
1783,NA,0,10,10,0,1783,0.993915855884552
1784,NA,0,10,10,0,1784,0.8236382603645325
1785,NA,0,10,10,0,1785,0.9820111989974976
1786,NA,0,10,10,0,1786,0.9477813243865967
1787,NA,0,10,10,0,1787,0.992344319820404
1788,NA,0,10,10,0,1788,0.9643315076828003
1789,NA,0,10,10,0,1789,0.9940263032913208
1790,NA,0,10,10,0,1790,0.9182639122009277
1791,NA,0,10,10,0,1791,0.8844569325447083
1792,NA,0,10,10,0,1792,0.9377114176750183
1793,NA,0,10,10,0,1793,0.7857095003128052
1794,NA,0,10,10,0,1794,0.9329271912574768
1795,NA,0,10,10,0,1795,0.9012671709060669
1796,NA,0,10,10,0,1796,0.9890648126602173
1797,NA,0,10,10,0,1797,0.9826325178146362
1798,NA,0,10,10,0,1798,0.975925862789154
1799,NA,0,10,10,0,1799,0.9912664294242859
1800,NA,0,10,10,0,1800,0.9279218912124634
1801,NA,0,10,10,0,1801,0.897003710269928
1802,NA,0,10,10,0,1802,0.979375422000885
1803,NA,0,10,10,0,1803,0.9475560784339905
1804,NA,0,10,10,0,1804,0.9863302111625671
1805,NA,0,10,10,0,1805,0.9870406985282898
1806,NA,0,10,10,0,1806,0.9549776911735535
1807,NA,0,10,10,0,1807,0.9818447828292847
1808,NA,0,10,10,0,1808,0.9678986072540283
1809,NA,0,10,10,0,1809,0.977423906326294
1810,NA,0,10,10,0,1810,0.9942513704299927
1811,NA,0,10,10,0,1811,0.9977967739105225
1812,NA,0,10,10,0,1812,0.9963956475257874
1813,NA,0,10,10,0,1813,0.987827479839325
1814,NA,0,10,10,0,1814,0.9791781902313232
1815,NA,0,10,10,0,1815,0.992705762386322
1816,NA,0,10,10,0,1816,0.993630588054657
1817,NA,0,10,10,0,1817,0.8635725975036621
1818,NA,0,10,10,0,1818,0.9788966774940491
1819,NA,0,10,10,0,1819,0.9817292094230652
1820,NA,0,10,10,0,1820,0.9707188010215759
1821,NA,0,10,10,0,1821,0.916205108165741
1822,NA,0,10,10,0,1822,0.956966757774353
1823,NA,0,10,10,0,1823,0.9207623600959778
1824,NA,0,10,10,0,1824,0.986057698726654
1825,NA,0,10,10,0,1825,0.9241577982902527
1826,NA,0,10,10,0,1826,0.9223640561103821
1827,NA,0,10,10,0,1827,0.9897790551185608
1828,NA,0,10,10,0,1828,0.9268895387649536
1829,NA,0,10,10,0,1829,0.867408275604248
1830,NA,0,10,10,0,1830,0.8604148626327515
1831,NA,0,10,10,0,1831,0.8891680836677551
1832,NA,0,10,10,0,1832,0.8164041638374329
1833,NA,0,10,10,0,1833,0.9865078926086426
1834,NA,0,10,10,0,1834,0.9511079788208008
1835,NA,0,10,10,0,1835,0.9250712394714355
1836,NA,0,10,10,0,1836,0.9206445813179016
1837,NA,0,10,10,0,1837,0.9936237335205078
1838,NA,0,10,10,0,1838,0.9932441115379333
1839,NA,0,10,10,0,1839,0.9332693219184875
1840,NA,0,10,10,0,1840,0.9438301920890808
1841,NA,0,10,10,0,1841,0.9726918339729309
1842,NA,0,10,10,0,1842,0.9913510084152222
1843,NA,0,10,10,0,1843,0.9044234752655029
1844,NA,0,10,10,0,1844,0.9693724513053894
1845,NA,0,10,10,0,1845,0.8856480121612549
1846,NA,0,10,10,0,1846,0.919360339641571
1847,NA,0,10,10,0,1847,0.842518150806427
1848,NA,0,10,10,0,1848,0.9342262148857117
1849,NA,0,10,10,0,1849,0.9825738072395325
